ID,name,birthYear,deathYear
nm4813672,Nurtas Adambay,NULL,NULL
nm4814046,Les Lanphere,NULL,NULL
nm4814112,Florian Leo,NULL,NULL
nm4814292,Tyler Alvarez,1997,NULL
nm4815023,Peio Arnáez,NULL,NULL
nm4815220,Solomon Nero,NULL,NULL
nm4815495,Jacopo Loiodice,NULL,NULL
nm4815903,Lise Risom Olsen,NULL,NULL
nm4816005,Gwenda Walk,NULL,NULL
nm4816401,Adil El Arbi,1988,NULL
nm4816420,The Overtones,NULL,NULL
nm4816457,Sean Ward,NULL,NULL
nm4816475,Cristina Boscá,1982,NULL
nm4816633,I.-Hsin Chen,NULL,NULL
nm4816962,Kiri Callaghan,NULL,NULL
nm4817015,Kiell Smith-Bynoe,1989,NULL
nm4817158,Neem Basha,NULL,NULL
nm4817358,Celina Davis,NULL,NULL
nm4817723,Kyle Meyers,NULL,NULL
nm4817756,Milethia Thomas,NULL,NULL
nm4817797,Jurgita Jurkute,1985,NULL
nm4818027,Steven Marroquin,NULL,NULL
nm4818082,Mary Fairfax,1922,2017
nm4818387,Peter Quillin,NULL,NULL
nm4818389,Tevita Fifita,1983,NULL
nm4818426,Malin Koch,NULL,NULL
nm4818556,Kristina Sinelnik,1972,NULL
nm4818585,Radyslav Ponomarenko,NULL,NULL
nm4818992,Kai Taylor,1985,2022
nm4819494,Delphine Wespiser,NULL,NULL
nm4819526,Houston Vandergriff,NULL,NULL
nm4819552,Lan Phuong Nguyen,1983,NULL
nm4819580,Teemu Salminen,NULL,NULL
nm4819821,Ralf Wilharm,NULL,NULL
nm4819891,Trish Crist,NULL,NULL
nm4820030,Dmitriy Tuboltsev,NULL,NULL
nm4820549,Audrey Espinasse,NULL,NULL
nm4820769,Levente Harsányi,1970,NULL
nm4820877,Lloyd Thompson,NULL,NULL
nm4820974,K.C. Englander,NULL,NULL
nm4821012,Dulam Satyanarayana,NULL,NULL
nm4821070,Cole Angenendt,NULL,NULL
nm4821345,Eddy Fluchon,NULL,NULL
nm4821479,Sammy,NULL,NULL
nm4821790,Andrea Geones,NULL,NULL
nm4821851,Sharon S. Park,NULL,NULL
nm4822692,Glenn Stanton,NULL,NULL
nm4823074,Konstantin Samoukov,NULL,NULL
nm4823096,Aleksandr Domogarov,1989,NULL
nm4823153,Kevin Kilbane,NULL,NULL
nm4823340,Peter Clifford,NULL,NULL
nm4823418,Dof Dickinson,NULL,NULL
nm4823483,Falaq Naaz,1993,NULL
nm4823989,Imogen Dall,NULL,NULL
nm4824204,Saurabh Raj Jain,1985,NULL
nm4824219,Neel Motwani,NULL,NULL
nm4824780,Myriam Raja,NULL,NULL
nm4824841,Alex Bauman,NULL,NULL
nm4824887,Nicholas Jacobson-Larson,NULL,NULL
nm4825221,Mark Depasquale,NULL,NULL
nm4825325,Hodaka Kuramoto,NULL,NULL
nm4825550,Rosie Jones,1990,NULL
nm4825867,Mark Hailey,NULL,NULL
nm4826151,Melvin-Maximilian Eisenstein,2003,NULL
nm4826314,W. Kamau Bell,1973,NULL
nm4826458,Mat Brunet,1992,NULL
nm4826530,Lindsey Stirling,1986,NULL
nm4826641,Bryce Neville,NULL,NULL
nm4826912,Eda Elif Tibet,1987,NULL
nm4826957,Eli Hayes,1993,2020
nm4827102,Sorriso Maroto,NULL,NULL
nm4827119,Gusttavo Lima,NULL,NULL
nm4827233,Nikki Hearts,NULL,NULL
nm4827265,Harmonia do Samba,NULL,NULL
nm4827288,Jim Garrett,NULL,NULL
nm4827297,Brahmanand S. Singh,NULL,NULL
nm4827349,Tommy Smythe,NULL,NULL
nm4827456,Viktoriya Varley,1984,NULL
nm4827618,Aline Barros,NULL,NULL
nm4827669,Pixote,NULL,NULL
nm4827739,Andrew Madonio,NULL,NULL
nm4827772,Neymar,1992,NULL
nm4827796,Raymond Rowe,1984,NULL
nm4828058,Chloe Foster,1994,NULL
nm4828538,Mounica,NULL,NULL
nm4829162,Hauke Gerdes,NULL,NULL
nm4829545,Debshankar Haldar,1965,NULL
nm4829649,Begüm Topçu,1985,NULL
nm4829756,Gurcan Gundogdu,NULL,NULL
nm4829793,Domonic Smith,NULL,NULL
nm4829811,Angel Wicky,1991,NULL
nm4829948,Didem Özkavukçu,NULL,NULL
nm4830026,Ping-Sheng Wu,NULL,NULL
nm4830041,Osman Karakoç,NULL,NULL
nm4830091,Cantug Turay,1984,NULL
nm4830133,Ellen Tamaki,1992,NULL
nm4830160,Daniel Gómez Rinaldi,NULL,NULL
nm4830328,Norberto Trujillo B.,NULL,NULL
nm4830766,Risa Dorken,1990,NULL
nm4830959,Hye Jin Seo,NULL,NULL
nm4831434,Ozgur Onurme,NULL,NULL
nm4831466,Ashima Shiraishi,2001,NULL
nm4831471,Jonathan Levene,NULL,NULL
nm4831903,Demba Ba,NULL,NULL
nm4831993,Thomas Ridgewell,1990,NULL
nm4831996,Christopher Spitzenberger,NULL,NULL
nm4832045,Sasa Dlouhy,NULL,NULL
nm4832143,Karina Tejeda,NULL,NULL
nm4832197,Phil Lee,NULL,NULL
nm4832407,Igor Parfenov,NULL,NULL
nm4832592,Auryn,NULL,NULL
nm4832704,Randy Hinnant,NULL,NULL
nm4833115,Marek Krupski,NULL,NULL
nm4833819,Narda Lepes,NULL,NULL
nm4834021,Sheridan Love,1984,NULL
nm4834166,Carien Botha,NULL,NULL
nm4834468,Shambrion Treadwell,NULL,NULL
nm4834815,Monica Barbaro,1989,NULL
nm4835133,Peter Petrides,NULL,NULL
nm4835254,Hannah,NULL,NULL
nm4836259,Bree-Anne Sykes,NULL,NULL
nm4836560,Bénédicte-Lala Ernoult,NULL,NULL
nm4836669,Andrew Franklin,NULL,NULL
nm4837171,Noelia de Luís,NULL,NULL
nm4837253,Philippe Collin,NULL,NULL
nm4837333,Iñigo Gastesi,NULL,NULL
nm4837581,Mohd. Rafi Md. Zin,NULL,NULL
nm4837665,Mark Hadley,NULL,NULL
nm4837830,Kenneth Brown,NULL,NULL
nm4837937,Steffi Menz,NULL,NULL
nm4838046,Mickulus A Rubin,NULL,NULL
nm4838060,Detlev Konnerth,NULL,NULL
nm4838227,Álvaro López,NULL,NULL
nm4838246,Achmed Abdel-Salam,NULL,NULL
nm4838493,Armen Greyg,NULL,NULL
nm4838699,Gonzalo López,NULL,NULL
nm4838798,Conrad Laga,NULL,NULL
nm4839053,Karl Frid,NULL,NULL
nm4839287,Daniel Fuenzalida,NULL,NULL
nm4840143,Christoffer Strandberg,NULL,NULL
nm4840285,Navin Waqar,NULL,NULL
nm4840492,Charlotte Dawson,1992,NULL
nm4840864,Aleksander Hauge,NULL,NULL
nm4840976,Ashley Murray,NULL,NULL
nm4841329,Samantha Herek,NULL,NULL
nm4841476,Brett Rossi,1989,NULL
nm4841608,Johnny Cochrane,NULL,NULL
nm4841621,Troy Iwata,NULL,NULL
nm4841829,Gus Bendinelli,NULL,NULL
nm4841845,Patrick Van Weeren,NULL,NULL
nm4841919,Sean Marc Nipper,NULL,NULL
nm4842369,Adam Wanderer,NULL,NULL
nm4842401,Tina Bhatia,NULL,NULL
nm4842529,Borja Cantera,NULL,NULL
nm4842779,Kwon Bum-taek,NULL,NULL
nm4842866,Manos Ioannou,NULL,NULL
nm4843062,Genny van 't Veer,NULL,NULL
nm4843167,Christine Popovich,NULL,NULL
nm4843520,Konstadina Klapsinou,NULL,NULL
nm4843602,Naomi Kyle,NULL,NULL
nm4844279,Kae Onuki,NULL,NULL
nm4844998,Grant Thompson,1980,2019
nm4845863,Wessel Pretorius,NULL,NULL
nm4845927,Antonio Fortier,NULL,NULL
nm4846173,Sandy Volckaert,NULL,NULL
nm4846332,Dekila Chungyalpa,NULL,NULL
nm4846867,Ariel Loh,NULL,NULL
nm4846956,Kindle Bason,NULL,NULL
nm4847214,Andriy Semenyuk,NULL,NULL
nm4847335,Oliver Biney,NULL,NULL
nm4847787,Chad Carlisle,NULL,NULL
nm4848108,Raúl Vidales,NULL,NULL
nm4848673,Hamish Fergusson,NULL,NULL
nm4848727,Lori Zaslow,NULL,NULL
nm4848977,Maria Vassilakou,NULL,NULL
nm4849053,Danielle Kelly,NULL,NULL
nm4849203,E.J. Johnson,1992,NULL
nm4849317,Kat Ellinger,NULL,NULL
nm4849838,Michael Juarez,NULL,NULL
nm4850403,Caitlin Carver,1992,NULL
nm4850580,Peter Zachwieja,NULL,NULL
nm4851656,Pamela Leiva,NULL,NULL
nm4851686,Fredrik Silbersky,1995,NULL
nm4851849,Alex Outhwaite,NULL,NULL
nm4852023,Igor Savychenko,1974,NULL
nm4852402,Yi Miao,NULL,NULL
nm4852590,Juliane Götz,NULL,NULL
nm4852639,Noah Dean Davenport,NULL,NULL
nm4852679,Bhushan Pradhan,NULL,NULL
nm4852914,Siddharth Chandekar,1991,NULL
nm4852915,Vladimir Zaets,NULL,NULL
nm4852991,Frank Garcia-Hejl,NULL,NULL
nm4853138,Tatyana Gnedash,NULL,NULL
nm4853165,Sergio González-Román,NULL,NULL
nm4853400,Roman Dudchyk,NULL,NULL
nm4853482,Samantha Santiago,NULL,NULL
nm4853598,Sumeet Vyas,1983,NULL
nm4853750,Calypso Buijtenhuijs,NULL,NULL
nm4853937,Fred Kirschenmann,NULL,NULL
nm4854086,Ziv Shemesh,NULL,NULL
nm4854095,Kosta Dupchinov,NULL,NULL
nm4854661,Mikaela Sonck,NULL,NULL
nm4854792,Mayee Foz Baquiran,NULL,NULL
nm4854890,María Emilia Casas,NULL,NULL
nm4854914,Matias Vaisman,NULL,NULL
nm4854961,Ivanna Sakhno,1997,NULL
nm4855532,Jessica Rex,1993,NULL
nm4855597,Asia Dér,1985,NULL
nm4855642,Florian Philippot,NULL,NULL
nm4855674,Princy,NULL,NULL
nm4855833,Brandon Mitchell,NULL,NULL
nm4855857,Patricia Kalis,NULL,NULL
nm4856192,Bang-Yao Liu,NULL,NULL
nm4856247,Thomas Roeb,1964,NULL
nm4856385,Afra Hines,NULL,NULL
nm4856616,Craig Passfield,NULL,NULL
nm4857084,Felipe Iesbick,NULL,NULL
nm4857106,Paul Carrick Brunson,NULL,NULL
nm4857275,Leena Jumani,1990,NULL
nm4857670,Michael J. Rodriguez,NULL,NULL
nm4857717,Apphia Yu,1986,NULL
nm4857862,Jessica Cavanagh,1975,NULL
nm4858403,Nobunaga Shimazaki,NULL,NULL
nm4858567,Natiruts,NULL,NULL
nm4858824,Jacques Bessenger,NULL,NULL
nm4858950,Benjamin Dayras,NULL,NULL
nm4858982,David Louw,NULL,NULL
nm4859002,Mark Hewitt,NULL,NULL
nm4859189,Assen Semov,NULL,NULL
nm4859209,Michael Patti,NULL,NULL
nm4859438,Angelica Diaz Koleba,NULL,NULL
nm4859632,Steph McGovern,NULL,NULL
nm4859655,Bun-hay Mean,NULL,NULL
nm4860433,Angus Dunican,NULL,NULL
nm4860661,Luciano Sazo,NULL,NULL
nm4860865,Oscar Montoya,NULL,NULL
nm4860942,Troy Pindell,NULL,NULL
nm4861641,Adélaïde de Clermont-Tonnerre,NULL,NULL
nm4861749,Camille Combal,NULL,NULL
nm4861843,Natalie Duran,NULL,NULL
nm4861878,Nigel Goodman,NULL,NULL
nm4862023,Ellen Bergström,NULL,NULL
nm4862041,Amin Dora,NULL,NULL
nm4862073,Christophe Ono-dit-Biot,NULL,NULL
nm4862149,Pam Murphy,NULL,NULL
nm4862190,Mugdha Chaphekar,1987,NULL
nm4862199,Kate Hoit,NULL,NULL
nm4862903,Eddy Ou,1979,NULL
nm4863059,Flavio Mendoza,NULL,NULL
nm4863101,Ben Ashenden,NULL,NULL
nm4863299,Loly Antoniale,1988,NULL
nm4863324,Vanessa Veracruz,1987,NULL
nm4863382,Nicholas Kinling,NULL,NULL
nm4863494,Nelson Kao,NULL,NULL
nm4864047,Ignacio Aramburu,NULL,NULL
nm4864074,Pinelopi Plaka,1991,NULL
nm4864347,Eimanne El Zein,NULL,NULL
nm4864917,Armeena Rana Khan,NULL,NULL
nm4865037,Idalia Figueroa,NULL,NULL
nm4865756,Lindsay Jones,1989,NULL
nm4865808,Ian McCamy,NULL,NULL
nm4866218,Erick Sasso,NULL,NULL
nm4866538,Franceli Chapman,NULL,NULL
nm4866608,Hanna LoPatin,NULL,NULL
nm4867258,Lucy Fry,1992,NULL
nm4867316,Shilpa Srivastava,NULL,NULL
nm4867621,Heinrich Bedford-Strohm,1960,NULL
nm4867945,Adam Reeser,NULL,NULL
nm4868094,Andre LaGeorge,NULL,NULL
nm4868308,Keeno Lee Hector,NULL,NULL
nm4868416,Alpha Rev,NULL,NULL
nm4868447,Michael Bernaldez,NULL,NULL
nm4868578,Arnaud Lallement,NULL,NULL
nm4868637,Jiggly Caliente,NULL,NULL
nm4869132,Anke Domscheit-Berg,1968,NULL
nm4869272,Johan Anders Oskal,NULL,NULL
nm4869296,Sagrario Santórum,NULL,NULL
nm4869487,Sonia Sánchez Carrasco,NULL,NULL
nm4869538,Jaremi Carey,NULL,NULL
nm4869684,Claire Hoffmann,NULL,NULL
nm4869727,Tigerr Benson,1983,NULL
nm4869881,Bryce Menzies,NULL,NULL
nm4870321,Eloína Marcos,NULL,NULL
nm4870530,Veronica Rodriguez,1991,NULL
nm4870808,Therron Dumas,NULL,NULL
nm4871090,Bianca Catbagan,NULL,NULL
nm4871354,Kate Abdo,1981,NULL
nm4871423,Susanna Scarpa,NULL,NULL
nm4871853,Michael Chuah,NULL,NULL
nm4872531,Åsmund Hasli,NULL,NULL
nm4872783,Jenny Laroche,NULL,NULL
nm4872848,Raymon Hilkman,NULL,NULL
nm4873762,Kwame Rock,1965,NULL
nm4873806,Elena Choo,NULL,NULL
nm4873958,Bänz Friedli,1965,NULL
nm4874047,Jesse Boykins III,NULL,NULL
nm4874390,Lauren Nichole Gibson,NULL,NULL
nm4874441,A.J. Desimone,NULL,NULL
nm4874497,Sarah Hafner,NULL,NULL
nm4874651,Dove Cameron,1996,NULL
nm4874698,David Boyadjian,NULL,NULL
nm4874911,Giulio Ortolani,NULL,NULL
nm4875120,Jack Carroll,1998,NULL
nm4875310,Andrey Isaenko,1986,NULL
nm4875718,Matilda Mead,NULL,NULL
nm4875758,Vincent Dizien,NULL,NULL
nm4875778,Zornitsa Dimitrova,NULL,NULL
nm4875794,Stanislav Melnik,NULL,NULL
nm4875862,Francis Vogner Dos Reis,NULL,NULL
nm4875915,Emanuel Caserio,NULL,NULL
nm4876480,Nobuhiro Mouri,NULL,NULL
nm4876712,Sylvia Jagieniak,NULL,NULL
nm4877111,Alexandre Prod'homme,1988,NULL
nm4877298,Aldo Iuliano,NULL,NULL
nm4877684,Alinne Rosa,NULL,NULL
nm4877793,Brendan Boogie,NULL,NULL
nm4877815,Spring Inés Peña,1987,NULL
nm4877913,Muhammad Farrag,NULL,NULL
nm4878260,Justin Knodel,NULL,NULL
nm4878343,Dasha Zhurin,NULL,NULL
nm4878813,Dina Renee,NULL,NULL
nm4879068,Geon Nel,NULL,NULL
nm4879374,Konstantinos Koukoulis,1987,NULL
nm4879824,Ruby Bustamante,NULL,NULL
nm4880986,Derek Manson,NULL,NULL
nm4881490,Alan Starzinski,NULL,NULL
nm4881518,Gabriella Paltrova,1991,NULL
nm4882012,Akil Gibbons,NULL,NULL
nm4882042,Jessica DeNoia,NULL,NULL
nm4882092,Cherie DeVille,1978,NULL
nm4882350,Michael A. Pyrz,NULL,NULL
nm4882493,John Tsioulos,NULL,NULL
nm4882593,Harrison Grant,NULL,NULL
nm4882973,Fanourios Kazakis,NULL,NULL
nm4883230,Henrik Heselius,NULL,NULL
nm4883248,Dean Newcombe,1984,NULL
nm4883641,Gonzalo P. Ponferrada,NULL,NULL
nm4883884,Raphaël Vandenbussche,NULL,NULL
nm4884168,Stefan William,1993,NULL
nm4884411,Ally Wyzgoski,NULL,NULL
nm4884464,Bryan Rainstein,NULL,NULL
nm4884513,Gabe Dunn,NULL,NULL
nm4884521,Christopher Benitez,NULL,NULL
nm4885363,Josh Dosher,NULL,NULL
nm4885391,Simon Thummet,NULL,NULL
nm4885685,Kristine Kvanli,NULL,NULL
nm4885772,Kévin Razy,NULL,NULL
nm4885930,Jordan Firstman,NULL,NULL
nm4885974,Mónica Portillo,NULL,NULL
nm4886023,Geraldine Chia,NULL,NULL
nm4886428,Maxime Bernier,1963,NULL
nm4886533,Juan Luis García,NULL,NULL
nm4886739,Sovereign Syre,1986,NULL
nm4886752,Ajay Ghosh,NULL,NULL
nm4886968,Birgit Lovise Skarstein,NULL,NULL
nm4887430,Ahmed Abdalla,1965,NULL
nm4887451,Ahmad El Sobky,NULL,NULL
nm4887714,Roland Lehoucq,NULL,NULL
nm4887746,Vebjørn Enger,NULL,NULL
nm4887898,German Dyukarev,NULL,NULL
nm4888033,Eili Harboe,1994,NULL
nm4888275,Wojciech Urbanski,1982,NULL
nm4888300,Anita Ayres,NULL,NULL
nm4888388,Imanuelle Grives,NULL,NULL
nm4888541,Jaylene Wells,NULL,NULL
nm4888558,Danielle Kahl,NULL,NULL
nm4888642,Alaa Karkouti,NULL,NULL
nm4888716,Malini Awasthi,NULL,NULL
nm4888934,Bence Máté,NULL,NULL
nm4889049,Nino Burjanadze,1964,NULL
nm4889053,Alasdair Clarke,NULL,NULL
nm4889113,Nylon Chen,1981,NULL
nm4889248,Jop Gorris,NULL,NULL
nm4889282,Kamil Witaszak,NULL,NULL
nm4889307,Wes Lo,1989,NULL
nm4889609,Aspasia Stratigou,NULL,NULL
nm4890123,Ben Gougeon,NULL,NULL
nm4890250,Quang Milligan,NULL,NULL
nm4890474,Daniel Villiger,NULL,NULL
nm4890825,Marcelo Marrom,NULL,NULL
nm4890898,Viktoriia Lytvynenko,NULL,NULL
nm4890979,Damien Kazan,NULL,NULL
nm4891114,Emma Wu,1989,NULL
nm4891175,Daniel Fabbri,NULL,NULL
nm4891586,Blake Dubler,1989,NULL
nm4891785,Priscilla Pizzato,NULL,NULL
nm4891808,Hunter Fieri,NULL,NULL
nm4892102,Estrella Solís,NULL,NULL
nm4892353,Vincent DeVera,NULL,NULL
nm4892418,Lee Dultz,NULL,NULL
nm4892822,Madhumati Ghatak,NULL,NULL
nm4893096,Jake Mendes,NULL,NULL
nm4894302,Arthur Frazão,NULL,NULL
nm4895516,Samantha McRoberts,NULL,NULL
nm4895824,Virginia Rodriguez,NULL,NULL
nm4896767,Lexi Ward,1982,NULL
nm4896972,Jordan Haj,1988,NULL
nm4897335,Nina Federici,NULL,NULL
nm4897462,Alexis Corbière,NULL,NULL
nm4897468,Dean Van Damme,1978,NULL
nm4897629,Asger Rahimov,NULL,NULL
nm4897775,Prashant Singh,NULL,NULL
nm4897990,Marco de Ornella,NULL,NULL
nm4898049,Greg Winningham,NULL,NULL
nm4898167,Asha Negi,1989,NULL
nm4898816,Netta Shpigelman,1983,NULL
nm4899892,Fadi Haddad,NULL,NULL
nm4899968,Khuong Ngoc,NULL,NULL
nm4900161,Jean-François Carly,NULL,NULL
nm4900184,Lun OuYang,1985,NULL
nm4900329,Kim Hien,1982,NULL
nm4900496,Bruno & Marrone,NULL,NULL
nm4900590,Fernando & Sorocaba,NULL,NULL
nm4901064,Alexa Najera,NULL,NULL
nm4901296,Juan Espinal,NULL,NULL
nm4901521,Kyle David Pierce,1983,NULL
nm4901646,Kanisha Buss,NULL,NULL
nm4901685,Erik Helle,NULL,NULL
nm4901733,Max Giesinger,1988,NULL
nm4901806,Huwaida Arraf,NULL,NULL
nm4902164,Angaangaq Angakkorsuaq,NULL,NULL
nm4902219,David Crist,NULL,NULL
nm4902517,Michael Maidwell,NULL,NULL
nm4903914,Jasmin Voutilainen,1995,NULL
nm4904115,Gianmarco Bellumori,NULL,NULL
nm4904199,Baptiste Thiry,NULL,NULL
nm4904273,Leland Frankel,NULL,NULL
nm4904416,Tamara McLaughlin,NULL,NULL
nm4904457,Christophe Divet,NULL,NULL
nm4904482,Filippo Locantore,NULL,NULL
nm4904734,Sverre Krüger,NULL,NULL
nm4904771,Althea Kaushal,NULL,NULL
nm4904803,Jon D'Acunto,NULL,NULL
nm4904858,Mohammad Kart,NULL,NULL
nm4904873,Joshua Woodard,NULL,NULL
nm4905646,Wei Lu,NULL,NULL
nm4905997,Anat Tzom Ayalon,NULL,NULL
nm4906548,Jacky St. James,1976,NULL
nm4906777,Laura Scarpati,NULL,NULL
nm4906901,Collin Crawford,NULL,NULL
nm4906948,Basak Akbay,NULL,NULL
nm4907398,Brandon Wade,NULL,NULL
nm4907433,Schneebeli Sandro,NULL,NULL
nm4907620,Seyma Korkmaz,1988,NULL
nm4907652,Murat Danaci,1976,NULL
nm4907653,Naween Noppakun,NULL,NULL
nm4907662,Mert Altinisik,1986,NULL
nm4907704,Digdem Senyucel,NULL,NULL
nm4907854,Miriban Sahin,NULL,NULL
nm4907865,Greg Malouf,NULL,NULL
nm4908017,Tiphaine Sintes,NULL,NULL
nm4908114,Berguzar Demiroglu,NULL,NULL
nm4908134,Andrés Scotti,NULL,NULL
nm4908166,Ilkay Kayku Atalay,NULL,NULL
nm4908456,Vural Balikci,NULL,NULL
nm4908496,Bernt Bodal,NULL,NULL
nm4908738,Morten Kalum Jarlkov,NULL,NULL
nm4909109,Grace Viccary,NULL,NULL
nm4909145,Jacqueline Schwerzmann,NULL,NULL
nm4909246,Cassidy Mack,NULL,NULL
nm4909277,Harold Spiva,NULL,NULL
nm4909348,Darren Field,NULL,NULL
nm4909417,Evan Snyder,NULL,NULL
nm4909444,Rob Frost,NULL,NULL
nm4909521,Murat Kepez,NULL,NULL
nm4909523,Misaki Kuno,NULL,NULL
nm4909528,Emma Escalante,NULL,NULL
nm4909724,Robert Boesch,NULL,NULL
nm4909815,Meltem Bozoflu,NULL,NULL
nm4909942,Udo Dirkschneider,1952,NULL
nm4909944,Enzo Williams,NULL,NULL
nm4910109,Jim Aikman,1986,NULL
nm4910886,Marianne Möller,NULL,NULL
nm4910943,Mina Nabil,NULL,NULL
nm4911010,Nilesh Patel,NULL,NULL
nm4911061,Miles Wilkinson,NULL,NULL
nm4911879,Morten Øvreås,NULL,NULL
nm4912071,Lauren Moore,NULL,NULL
nm4912259,Toby Fox,1991,NULL
nm4912324,Caullen Hudson,NULL,NULL
nm4912460,Sergey Ishinov,NULL,NULL
nm4912501,Yuriy Orlov,NULL,NULL
nm4913306,Sam Marra,NULL,NULL
nm4913514,Tim Pool,1986,NULL
nm4913680,Christina Aus der Au,1966,NULL
nm4913717,Sean Samuels,NULL,NULL
nm4914217,Ahmed El Nagar,NULL,NULL
nm4914543,Eric Abetz,1958,NULL
nm4914827,Kai Kay,1999,NULL
nm4914869,Grimm Vandekerckhove,NULL,NULL
nm4915435,Nick Righi,NULL,NULL
nm4915522,Yang Li,NULL,NULL
nm4915703,Harmony McElligott,NULL,NULL
nm4915723,Omana Ouseph,NULL,NULL
nm4915883,Josephin Busch,1986,NULL
nm4915968,Anitha Schulman,1978,NULL
nm4915976,Tikhon Kornev,NULL,NULL
nm4916025,Hayley Williams,NULL,NULL
nm4916168,Ali Garfinkel,NULL,NULL
nm4916215,Vincent Valentin,NULL,NULL
nm4916331,Robby Dawkins,NULL,NULL
nm4916738,Tim Omaji,NULL,NULL
nm4917074,Park Jin-young,1994,NULL
nm4917132,Bobby Cole Norris,1986,NULL
nm4917368,Bernhard Wittich,NULL,NULL
nm4918074,Blake Levy,NULL,NULL
nm4918569,Merve Dizdar,1986,NULL
nm4918632,Haitao Guo,NULL,NULL
nm4918872,Lucile Jaillant,NULL,NULL
nm4918945,Eva Notty,1982,NULL
nm4919057,Mark DeBoer,NULL,NULL
nm4919543,T. Denise Johnson,NULL,NULL
nm4919885,Hyun-Jong Kim,NULL,NULL
nm4920152,Corinna Jane,NULL,NULL
nm4920418,Andy Lewis,NULL,NULL
nm4920424,Matt Ramirez,NULL,NULL
nm4920471,Speech Thomas,NULL,NULL
nm4920605,Anikka Albrite,1988,NULL
nm4920741,Rory J Saper,1996,NULL
nm4920978,Selina Kaye,NULL,NULL
nm4921218,Ezra Fieremans,1994,NULL
nm4921452,Rolv Lyssand Bjørø,NULL,NULL
nm4921708,Dustin Freeze,NULL,NULL
nm4921784,Sam Glovin,NULL,NULL
nm4921785,Esteban Paredes,NULL,NULL
nm4921801,Mauricio Isla,1988,NULL
nm4921815,Gary Medel,1987,NULL
nm4921827,Jean Beausejour,1984,NULL
nm4921829,Gonzalo Jara,NULL,NULL
nm4921833,Mark González,1984,NULL
nm4921853,Arturo Vidal,1987,NULL
nm4921957,Jenn A. Harris,NULL,NULL
nm4922142,Kasper Gross,NULL,NULL
nm4922156,Stelios Bouziotis,NULL,NULL
nm4922487,Mehran Ghafoorian,1974,NULL
nm4922775,Silke Burmester,1966,NULL
nm4922985,Maurice Ward,NULL,NULL
nm4922994,Leanne Ho,NULL,NULL
nm4923102,Gustav Schilling Spanget,NULL,NULL
nm4923389,David J.G. Doyle,NULL,NULL
nm4923734,Connor Heck,NULL,NULL
nm4924474,Kevin Kohler,NULL,NULL
nm4924601,Seth Mead,NULL,NULL
nm4924606,Joseph Dellwo,NULL,NULL
nm4924767,Bettina Armandi-Maillard,NULL,NULL
nm4924791,Camryn Barker,NULL,NULL
nm4924865,Martin Villiger,NULL,NULL
nm4925367,Paul Nuttall,NULL,NULL
nm4925375,Dante Bonfim Costa Santos,NULL,NULL
nm4925405,Jeremy O. Harris,1989,NULL
nm4925484,Willie Ying,NULL,NULL
nm4925544,Jessica 'Jess' Jerome,NULL,NULL
nm4925581,Casey Daniels,NULL,NULL
nm4925834,Cara Theobold,NULL,NULL
nm4925847,C.R. Parker,NULL,NULL
nm4926180,Alba Baptista,1997,NULL
nm4926547,Kai-chun Yang,1986,NULL
nm4926649,Fábio de Melo,NULL,NULL
nm4927013,Takashi Yoshimura,NULL,NULL
nm4927065,Mischa Brooks,1990,NULL
nm4927230,Sydney Bennett,NULL,NULL
nm4927475,Manit Joura,NULL,NULL
nm4927964,Silvia Santamaría,NULL,NULL
nm4927971,Breanna Box,NULL,NULL
nm4927973,Mason Heidger,NULL,NULL
nm4928239,Cintia Nakashima,NULL,NULL
nm4928363,Konrad Arnold,NULL,NULL
nm4928488,Yoon Ye-hee,1968,NULL
nm4929089,Philippe Reynaert,NULL,NULL
nm4929102,Xiaochen Wang,NULL,NULL
nm4929444,Hugo Lloris,1986,NULL
nm4929530,Pearl Mackie,1987,NULL
nm4930203,Óscar González,NULL,NULL
nm4931107,Jon Robben,NULL,NULL
nm4931271,Ian Schulz,NULL,NULL
nm4931384,Pip Lacey,NULL,NULL
nm4931836,Anssi Kasitonni,NULL,NULL
nm4932274,Vanessa Sky Ellis,NULL,NULL
nm4932470,Robert Cöllen,NULL,NULL
nm4932614,Aidan Gault,NULL,NULL
nm4932618,Hanli Prinsloo,NULL,NULL
nm4933513,Verina Banks,NULL,NULL
nm4933808,Sandra Reyes,NULL,NULL
nm4933934,Shalmali Kholgade,NULL,NULL
nm4933935,Pavel Kacerle,NULL,NULL
nm4934043,Bao Yin Ni Mu Hu,NULL,NULL
nm4934471,Piotr Witkowski,1988,NULL
nm4934942,Christian Bengtson,NULL,NULL
nm4935774,Jason Wahl,NULL,NULL
nm4935800,Keith Mueller,NULL,NULL
nm4935960,Christopher Fornebo,NULL,NULL
nm4936562,Anggi Frisca,NULL,NULL
nm4936864,Marek Pospíchal,1977,NULL
nm4937100,Matt Wells,NULL,NULL
nm4937208,Woodrow Drake,NULL,NULL
nm4937225,Wencke Synak,1987,NULL
nm4937548,Jearnest Corchado,NULL,NULL
nm4937677,Harri Korkiakoski,NULL,NULL
nm4937775,Andréa Rawlins-Gaston,NULL,NULL
nm4937848,Laura Hauschild,NULL,NULL
nm4937969,Ligia Diogo,NULL,NULL
nm4938540,Alexandre Sivolella,NULL,NULL
nm4938851,Kate Craft,NULL,NULL
